,City,Content_clean,comp_score,topic,topic label
11544,Melun,bonjour jai acheté aujourdhui caméra castorama melun voulais mettre prix avoir produit qualité vendeur proposé dacheter caméra moindre coût 25 promotion bien visible promontoire lorsque jai installé caméra outre qualité médiocre produit fin linstallation indiqué devais payer abonnement puisse lutiliser juste 6 jours dutilisation gratuite naturellement outre défaut conseil jai trompé réalité jai donc acheté cette caméra 6 jours souhaitant aucun abonnement dautant plus montant labonnement communiquée fin période gratuité vais retourner naturellement magasin obtenir remboursement immédiat cette caméra souhaite savoir si dautres personnes a mésaventure,neutre,2,personnel
11545,Thillois,vrai magasin bricolage décoration,neutre,2,personnel
11547,Vitrolles,a casto a tout quil faut bein cest vrai,neutre,2,personnel
11549,Frejus,tres mécontente expérience achat impression déranger vendeurs question quand achète 2 pergola semble soucier taille paquets superflu accueil déplorable retrait marchandises sans expliquerr où fallait charger aide chargement veut diriger vers achat ligne,neutre,2,personnel
11551,Marseille,très a lecoute,neutre,2,personnel
11552,Chennevieres Sur Marne,magasin réconcilié lenseigne choix doutillage limité organisation rayon perfectible coin recoins sans raison meubles dexposition écornés montage cela donné envie revenir,neutre,1,large choix
11554,Haubourdin,ouuu wiwiwi,neutre,0,rayonnage
11556,Melun,jy trouve tout dont jai besoin dommage quil ny caisses libres service,neutre,2,personnel
11557,Jouy Aux Arches,caisse handicapé fermé malgré monde magasin,neutre,2,personnel
11558,Herouville St Clair,publicité envoyer tef correspond arrivé magasin,neutre,2,personnel
11565,Portet Sur Garonne,magasin intéressant parfois surprenant niveau tarifs temp positif négatif hésiter faire comparaison leroy merlin parfois trop gourmand,neutre,2,personnel
11566,Mundolsheim,bien,neutre,0,rayonnage
11567,Orvault,bien,neutre,0,rayonnage
11568,Nantes,trop monde très bien rangé nai trouvé trouve castorama saint nazaire dhabitude,neutre,0,rayonnage
11581,Roanne,vendeurs très aidant beaucoup choix,neutre,1,large choix
11590,Paris 20,très pratique tout pres nation,neutre,1,large choix
11591,Rillieux La Pape,achat radiateur googhome a huit mois servi 4 mois fuit huile matin 219 euro impossible joindre magasin depuis matin malgré plusieurs appels raccrochent après quelques minute pub criades,neutre,2,personnel
11595,Mundolsheim,franchement magasin vraiment bien trouve mal trucs bricolé fois moins cher concurrents,neutre,2,personnel
11596,St Martin D'Heres,personnel non disponible préférant discuter entre,neutre,2,personnel
11597,Marseille,magasin peu brouillon,neutre,2,personnel
11599,Coignieres,choix variés fourniture bois choix planches pin sapin multi largeurs aglomerées,neutre,1,large choix
11601,Villemomble,trouve tout dont a besoin réaliser petits grand travaux,neutre,2,personnel
11605,Pierrelaye,accueil top,neutre,2,personnel
11609,Les Ulis,très bien cétait première visite après fermeture celui ballainvilliers beaucoup plus proche habitation,neutre,0,rayonnage
11611,Brest,,neutre,0,rayonnage
11613,Paris 18,buenos productos a muy buenos precios recomendable,neutre,0,rayonnage
11614,Bèziers,beaucoup choix,neutre,1,large choix
11619,Feytiat,beaucoup choix,neutre,1,large choix
11627,Chambray Les Tours,nulattente interminable découpe verre vigile incorrect,neutre,2,personnel
11632,Henin Beaumont,nickel super accueil bien conseillé,neutre,2,personnel
11640,Le Cannet,très pratique,neutre,1,large choix
11649,Annecy,casto jus année 2000 comme voit plus beaucoup,neutre,1,large choix
11650,Givors,connu déçu,neutre,2,personnel
11654,Claye Souilly,vendent encore réglette fluo 58 w plus tube fluo 58 w comble,neutre,2,personnel
11657,Roanne,trop grand trop petit trouve peu près tout,neutre,1,large choix
11663,Marseille,visite rapide vrai jai a a quoi acheter,neutre,2,personnel
11664,Les-Clayes-Sous-Bois,très grand choix produits pratique conseillers très présents,neutre,1,large choix
11665,St Marcel Les Valence,sans commentaire,neutre,2,personnel
11667,Bondues,manque article tel charnières porte impossible avoir délai livraison,neutre,2,personnel
11670,Coignieres,merci sandrine rayon lumière chaque fois conseille super bien durant toutes années,neutre,2,personnel
11673,La Garde,parfait,neutre,1,large choix
11674,Terville,attention acheter caméra extérieur a demandé vendeuse si fonctionne bien répond jamais mauvais retour achéte caméra fonctionne retour magasin là répond retour trop problème produit a voir fabriquanton fou gueule,neutre,0,rayonnage
11676,Jouy Aux Arches,autant choix seaux essoreurs leurs balais alpes maritimes,neutre,1,large choix
11678,Aytre,très bien,neutre,0,rayonnage
11681,Lormont,jaime bien magasin plein didées produits attractifs,neutre,0,rayonnage
11682,Lescar,mitigé,neutre,2,personnel
11688,Brest,toujours conseillers quand besoin,neutre,2,personnel
11691,Lattes,compliqué,neutre,2,personnel
11695,Bèziers,assez personnel beaucoup attentele personnel actuelle tres bien,neutre,1,large choix
11697,Aix En Provence,peu vendeurs dispo pendant we,neutre,2,personnel
11704,Lattes,serviable écoute devi gratuit,neutre,2,personnel
11712,Avignon,petit bémol qd vigiles intérieur magasin masque sou nez alors devraient montrer exemple,neutre,2,personnel
11715,Bèziers,acceuil conseil disponibilité tout parfait,neutre,2,personnel
11718,Mundolsheim,chez casto a tout cqui faut,neutre,2,personnel
11732,Paris 15,magasin bricolage très complet parking,neutre,2,personnel
11734,Avignon,très bien beaucoup choix,neutre,1,large choix
11739,Villemomble,,neutre,0,rayonnage
11740,St Marcel Les Valence,,neutre,0,rayonnage
11741,Antibes,bonjour éviter projets délai interminable jai commandé petite cuisine pose 5 octobre 2021 aucun suivi projet si prenais devant contactant nai toujours cuisine jour seule réponse gère malheureusement planning dit merci castorama,neutre,2,personnel
11742,Chambourcy,trouve quon cherche,neutre,2,personnel
11743,Melun,équipes sympa magasin tristounet,neutre,2,personnel
11745,Annecy,petit gsb proche dannecy personnel très sympathique assez grand trouver tous produits souhaités,neutre,1,large choix
11749,Fleury Sur Orne,magasin très important bricoleur,neutre,2,personnel
11751,Chambourcy,castorama comme autre conseil choix dessous concurrence lm plus gênant trouve cest quil fréquent tomber produits base rupture stock cétait déjà ca avant covid moblige daller chez concurrence peu plus loin,neutre,1,large choix
11752,Vigneux Sur Seine,magasin proximité dépannage article ny mi valeur service clickcollect indisponible chaque fois lai tenté réponse magasin inadaptée contact nominatif permettrait répondre voir résoudre problème sil vient puis corriger lavis,neutre,2,personnel
11753,Paris 18,bien achalandé escalator escaliers utiliser,neutre,0,rayonnage
11756,Angouleme,jai adoré rayon déco super,neutre,2,personnel
11760,Merignac,donné plupart personnes planète france voit leroy merlin castorama parking labri peut prendre temp faire achats passage caisse rapide nickel,neutre,2,personnel
11765,Brest,super magasin bricolage,neutre,2,personnel
11771,Paris 18,bien peu achallendé certains produits desiqilibre entre certains techniciens connaisseurs ceux lon poursuit site avoir information,neutre,0,rayonnage
11775,Paris 18,plusieurs bâtiments grand centre conforama bricolage jardin parking nombreuses place,neutre,1,large choix
11777,La Garde,personnel sympathique contre manque salariés caisse,neutre,2,personnel
11781,Aix En Provence,jai trouvé cherchais 24 décembre après midi juste avant invités narrivent,neutre,2,personnel
11787,Paris 18,trouvez tout bien bricoler,neutre,0,rayonnage
11789,Feytiat,employés disponibles,neutre,2,personnel
11794,Chennevieres Sur Marne,avoir tout,neutre,0,rayonnage
11795,Gonfreville L'Orcher,manque personnel récurent après avoir attendu plus 20 minute vendeur rayon malgré appels téléphoniques accueil dépêcher vendeur laissé caddie partis chez leroy merlin accompagner projet rénovation,neutre,2,personnel
11796,Avignon,2020 nickel,neutre,2,personnel
11797,Bèziers,chez casto tout faut,neutre,2,personnel
11798,Haubourdin,très grand choix matériaux accueil sympathique personnel disponible,neutre,1,large choix
11802,Antibes,excède non handicapés garent place handicapés sécurité sert rien,neutre,2,personnel
11807,Les Pennes Mirabeau,beau vaste magasin beaucoup choix beaucoup personnel peu qualifiés baladent rayon autre renvoyant balleun peu déçu accueil,neutre,1,large choix
11810,Chennevieres Sur Marne,a tout,neutre,0,rayonnage
11817,Rillieux La Pape,prestations très correctes,neutre,2,personnel
11819,Marsannay-La-Cote,good experience,neutre,0,rayonnage
11823,St Jacques De La Lande,peu personnel renseigner vendeuse donne produit correspond demande sans va sans attendre,neutre,2,personnel
11826,Le Cannet,super,neutre,2,personnel
11829,Viriat,comme souvent recherche trouve chez castorama,neutre,2,personnel
11834,Saint Maximin,accueil parfait,neutre,2,personnel
11840,Les-Clayes-Sous-Bois,bien achalandé,neutre,0,rayonnage
11849,La Seyne Sur Mer,adore magasin objectif,neutre,2,personnel
11852,Jouy Aux Arches,anlieferung am 312022 schnelle abfertigung freundliches personal super,neutre,2,personnel
11854,Bron,magasin bricolage devient plus plus nul faut arrêter toujours vouloir modifier rayonnages cela napporte rien façon consommer,neutre,2,personnel
11855,Bourgoin Jallieu,grand choix surtout personnel si parfois aimerait quil plus vendeurs délivrer conseils car lattente parfois longue,neutre,1,large choix
11857,Claye Souilly,magasin assez mal géré manque souvent stock quon a besoin rayon manque énormément prix article cest très embêtant,neutre,2,personnel
11862,Avignon,sympa,neutre,2,personnel
11863,Vigneux Sur Seine,bien,neutre,0,rayonnage
11864,Vélizy Villacoublay,magasin toujours limite disponibilité variété certains produits base outillage notamment devrait pourtant être cœur métier,neutre,2,personnel
11865,Melun,passer trop temp caisses jour là manque personnes matériaux personnel emable,neutre,2,personnel
11867,Melun,manque personnel,neutre,2,personnel
11870,Bondues,очень сложный заезд для выгрузки нужно заезжать задним ходом рукаводству магазином нужео спочно сделать нормальный звезд для выгрузки и погрузки,neutre,2,personnel
11871,Les Pennes Mirabeau,magasin bricolage très sympa personnel top,neutre,2,personnel
11872,Lescar,très professionnel,neutre,2,personnel
11880,L'Union,reviens loin casto jai tres mécontent gestion client technique dencaissement remboursement manque connaissance vendeurs a tel point mi note 1 etoiles a 2 an sais cest passé depuis niveau gestion a dénorme progrès jencourage cela quand ca va dis quand ca va dis aussi continuez comme ça,neutre,2,personnel
11882,Lormont,stock site lormont après 60kms magasin,neutre,2,personnel
11883,Vitrolles,parfait,neutre,1,large choix
11884,Angouleme,vraiment pratique louverture magasin dimanche,neutre,2,personnel
11885,Villabè,magasin devalisé,neutre,2,personnel
11886,Le Mans,toujours rupture stock,neutre,1,large choix
11888,Les Ulis,boa tarde em gometz lá bill,neutre,2,personnel
11893,Villemomble,magasin bien achalandé,neutre,0,rayonnage
11897,Nîmes,moins bien concurrent,neutre,0,rayonnage
11898,Le Mans,très bien,neutre,0,rayonnage
11899,Terville,correct,neutre,2,personnel
11900,Aubiere,beaucoup choix personnel a lair bien plus occupé parler entre répondre question client,neutre,1,large choix
11901,Haubourdin,,neutre,0,rayonnage
11905,Avignon,bcp choix,neutre,1,large choix
11906,Pierrelaye,,neutre,0,rayonnage
11907,Pierrelaye,nice collection,neutre,2,personnel
11909,Paris 15,très bien magasin sympa,neutre,0,rayonnage
11914,Angouleme,beaucoup produits diver,neutre,1,large choix
11916,Portet Sur Garonne,client magasin depuis plus 20 an jy vais règle générale deux trois fois semaine aujourdhui nai rien acheté alors jai droit contrôle part vigile ma pris haut sans aucune politesse ni bonjour ni merci ni revoir déplorable manque politesse vraiment sentie comme délinquant peine coupci vais acheter carrelage leroy merlin,neutre,2,personnel
11917,Bèziers,xx,neutre,0,rayonnage
11921,Vélizy Villacoublay,discussion entre vendeurs prioritaires service client passe après,neutre,2,personnel
11923,Agen,très professionnel a lecoute,neutre,2,personnel
11932,Vandoeuvre Les Nancy,personnel avenant nai trouvé matériel recherché loccurrence robinet don adaptateur,neutre,2,personnel
11935,Dardilly,longue attente peu personnel,neutre,2,personnel
11936,Portet Sur Garonne,personnel très long1h dattente achat,neutre,2,personnel
11938,Jouy Aux Arches,magasin devient moins moins agréable,neutre,2,personnel
11940,Viriat,bien,neutre,0,rayonnage
11946,Fresnes,demandede renseignements auprès dun vendeur lachat dune poubelle vendeur jattends toujours,neutre,2,personnel
11949,Paris 18,super simpa cool trouve tout o presque,neutre,2,personnel
11950,Herouville St Clair,beaucoup idees a exploiter,neutre,1,large choix
11953,Colmar,veliki izbor u opremanju stanova kuća cene su jake mada mogu da nađu i povoljnije stvari na ulazu nalaze sredstva za dezinfekciju ruku reoni su pregledni i lako nalaze stvari po koje smo krenuli da kupimo,neutre,2,personnel
11963,Chennevieres Sur Marne,personnel sympas serviable surtout niveau ventes gros matériaux,neutre,2,personnel
11965,Kingersheim,tant personnel personne renseigner regarde plus déçu parti chez concurrent,neutre,2,personnel
11971,Melesse,manque personnel caisses,neutre,2,personnel
