,City,Content_clean,comp_score,topic,topic label
15674,St Clement De Riviere,grand merci ayoub rayon sol nathan professionnalisme gentillesse,positif,2,personnel
15682,Bèziers,bon choix,positif,0,personnel
15684,Dardilly,personnel top service client souriant,positif,1,large choix
15697,Kingersheim,6 étoiles car a 5personnel top tous rayonspro serviables aimablesj adore,positif,2,personnel
15698,Rillieux La Pape,magasin immense difficile personnes handicapées car impossible sasseoir quelque part magasin reste cher malgré ampleur vendeurs peu lécoute,positif,1,large choix
15700,Gonfreville L'Orcher,bon magasin beaucoup choix bricolages,positif,0,personnel
15702,Bondues,très bonne enseigne trouve tout,positif,1,large choix
15703,Angouleme,très beau magasin personnel a lécoute clientèle,positif,1,large choix
15704,Nantes,efficace grand choix,positif,2,personnel
15705,Brest,difficile trouver personnel avoir renseignements lorsque lun lune disponible personnel très sympathique guide aisément merci castorama,positif,1,large choix
15710,Frejus,personnel disponible rapport qualité prix grand choix,positif,1,large choix
15713,Villabè,magnifique,positif,1,large choix
15717,Les-Clayes-Sous-Bois,préfère leroy merlin car ici manque conseiller,positif,2,personnel
15721,Portet Sur Garonne,daccueil personnel invisible prix aussi invisibles étiquetage très mal fait envie revenir magasin achat finalluminaire réalisé ailleurs,positif,1,large choix
15723,Aubiere,personnel lécoute client donne bons conseils,positif,2,personnel
15724,St Marcel Les Valence,restez garde toujours pb stock prix caisse,positif,2,personnel
15728,Fresnes,magasin très bien achalandé personnel compétent disponible,positif,1,large choix
15742,Marsannay-La-Cote,super stagiaire chef rayon cuisine devi très patiente belle initiative conseiller alib,positif,2,personnel
15745,Claye Souilly,très accueillant trouvé cherchais,positif,1,large choix
15746,Vigneux Sur Seine,très bien bons conseils,positif,2,personnel
15749,Le Cannet,très bon accueil disponibilité employés,positif,0,personnel
15751,Dunkerque,alain gilles raphaël alysee rien a dire quelques léger soucis équipe agréable serviable professionnels plus équipe chaleureuse sympathique livraison fait plaisir livraison rien a dire,positif,1,large choix
15754,Villabè,mr barbosa magasin sérieux jai louer machine pulvérisateur weekend jarrive place plus machine jai payé société monter échafaudage responsables castorama dit quil peut rien faire resté magasin plus deux heures trouvé solution devait rappeler ça fait 3 semaines nouvelles vraiment sérieux respect endewdes client,positif,1,large choix
15755,L'Union,super accueil rayon salle bain merci vendeur amirouch conseils avisés professionnels recommande,positif,2,personnel
15761,St Marcel Les Valence,magasin choix infini tous domaines bonne surprise,positif,2,personnel
15768,Antibes,grand beaucoup choix pourra trouver produits confus tourne beaucoup trouver quon désire,positif,2,personnel
15770,Vandoeuvre Les Nancy,accueil courtois beaucoup diversité produits,positif,2,personnel
15773,Saint Maximin,bon accueil beaucoup zombie vampire,positif,0,personnel
15776,Bourgoin Jallieu,faut croire marqué site stock magasin cest nimporte quoi heureusement personnel sympa,positif,1,large choix
15777,Le Cannet,tiens mettre valeur service irréprochable nadine seule dépatouiller dun retard colossale livraison dun meuble grand merci nadine,positif,2,personnel
15779,Portet Sur Garonne,passé jai conseillé timothée merci a génial très grande patience pédagogie conseils mont dune grande aide reviendrai,positif,2,personnel
15784,Agen,cest lieu favori quand a choix bricole faire,positif,2,personnel
15786,Bèziers,personnel très compétent,positif,1,large choix
15788,Herouville St Clair,bon magasin proximité,positif,0,personnel
15792,Aytre,trois déplacements radiateur commande succession derreurs part couleur delais mise commande font bon nest toujours commandé doi retourner jhabite heure magasin froid là,positif,0,personnel
15795,Paris 15,recommande vivement magasin équipe accueillante tres professionnelle plein chantier changer lavabo vasque urgence equipe a su etre reactive toute fin journee aider choix faciliter achat service decoupe top merci accueil professionnalisme,positif,2,personnel
15796,Colmar,très accueillant professionnel,positif,1,large choix
15797,Portet Sur Garonne,note concerne uniquement service magasin attente interminable drive alors quil ny a personne quon a pris rdv sensé faciliter chose a indiqué ca besoin appeler 05 numéro laccueil après 3 appels où a décroché raccroché nez mari allé magasin trop occupée discuter deux collègues hommes deux femmes laccueil lautre gère client décroche raccroche téléphone être dérangée pension avoir tout vu cest pompon alors casto oui produits non magasin portet garonne continuerons aller st orens où personnel autrement plus sympathique,positif,1,large choix
15807,Vandoeuvre Les Nancy,très bien peu cher certains article,positif,1,large choix
15816,Besancon,très bien très bon contact clientèle retourner,positif,0,personnel
15817,St Marcel Les Valence,magasin semble dater dun autre siècle laspect général fait sale mal agencé niveau personnel cest mitigé certains sympas etou compétents dautres peu moins a certains moment lattente caisse peut être assez longue car a peu douvertes,positif,1,large choix
15821,Portet Sur Garonne,très bien trouve produits chez concurrence niveau prix correct,positif,1,large choix
15827,Marsannay-La-Cote,très bon commerce,positif,0,personnel
15832,Aytre,beaucoup choix assez goût sinon magasin plutôt bien agencé accessible personnel agréable lensemble,positif,1,large choix
15834,Niort,vendeur découpe a su renseigner très sympathique recommande fortement,positif,1,large choix
15840,Pierrelaye,moins moins choix qualité certains produits laisse désirer alors tout si bien avant,positif,2,personnel
15844,Chambery,service cuisine super cependant service après vente revoir gros manque personnel répond jamais téléphone livre cuisine manque produit cest déplacer savoir si cest arrivé venir chercher alors jai payé livraison manque communication date livraison livre attention si devez faire livrer produits,positif,1,large choix
15859,Bèziers,faut juste tomber bon vendeur,positif,0,personnel
15861,Villabè,inadmissible paiement 5970 chèque magasin exige 2 pièces didentité mot écrit petit caisse présente 1 pièce didentité responsable malaimable permet dire quil faut savoir lira magasin permet dêtre audessus loi exige 1 pièce didentité certains magasin cest demandé 2 pièces didentité partir dune somme supérieure 150 vrais commerçants,positif,1,large choix
15868,Bèziers,équipe accueillante réactive solidaire impliquée vie locale associative produits qualités conseils pertinents casto béziers magasin incontournable mercé pla lo garric,positif,2,personnel
15869,Bèziers,merci marc conseils,positif,2,personnel
15877,Antibes,recommande bonnes expériences,positif,1,large choix
15879,Cormeilles En Parisis,très grand magasin tous produits disponibles vendeurs lécoute client recommande grandement,positif,2,personnel
15881,Dardilly,bon magasin bricolage,positif,0,personnel
15886,Merignac,a recherche dune baignoire 75cm large constate 3 modèles plaisent dont stock cumulés castorama merignac 10 rend magasin plus aucune disponible sagit dune erreur moyen den recommandé covid a bon do erreur stock 3 produit quantité 10 merci temp perdu,positif,0,personnel
15887,La Seyne Sur Mer,plupart employés bons conseillers prix corrects cependant si besoin dun véhicule location transporter matériel cest plus comme a quelque temp loueur a rendu location très compliquée impossible si comme actuellement a problèmes informatiques,positif,2,personnel
15888,Bourgoin Jallieu,grand merci robin aurélia professionnalisme,positif,2,personnel
15892,L'Union,jai très bien conseillé matériel qualité abordable jai droit démonstration jai pu essayer certains outils parfait,positif,1,large choix
15897,Barentin,magasin super propre bien ranger,positif,1,large choix
15899,Villabè,bon choix nourriture ok,positif,0,personnel
15900,Aytre,accueil caissière toujours agréable,positif,1,large choix
15902,Vigneux Sur Seine,bon magasin,positif,0,personnel
15904,Aubiere,très beau magasin agréable,positif,1,large choix
15906,Claye Souilly,bien fois tombe bonne vendeuse tous article javais besoin extraordinaire,positif,1,large choix
15909,Mandelieu La Napoule	,bon magasin bricolage,positif,0,personnel
15915,Antibes,service questionréponse sm très efficace,positif,1,large choix
15921,Aubiere,choix prix raisonnable,positif,2,personnel
15924,Melesse,très beau magasin jai bon renseignements personnel,positif,0,personnel
15925,St Jacques De La Lande,déplacé lachat dun aspirateur cendres salarié dun rayon différent mavait assuré téléphoniquement produit retirablele magasin quil stock or fois magasin produit rayon stock date défini commande eventuelle 24 km rien perte temp cool,positif,1,large choix
15926,Le Mans,magasin très agréable,positif,1,large choix
15928,Lattes,vendeurs toujours aussi peu disponibles compétents,positif,2,personnel
15941,Anglet,1 regardions internet prix dune planche prédécoupée 238 génial allons place annonce 1148 ya petit problème quelque part 2 attendons vendeur finisse conseiller client déjà vendeur tourne carrément do faire commeci voyait bien vu quon lattendait quand dis tourner do nest lexpression vraiment fait allé plusieurs fois magasin a carrément limpression dembêter plus quautre chose vendeurs conseille nettement leroy merlin personnel làbas plus accueillant magasin plus jamais castorama,positif,1,large choix
15946,Chalon Sur Saone,trouve dont a besoin personnel aimable,positif,1,large choix
15947,Chalon Sur Saone,franchement faites quelque chose caissières reçoivent très mal gen crois gen viennent charité,positif,1,large choix
15954,Marseille,bien cher,positif,1,large choix
15975,Creteil,accueil a super part mehdi rayon dressing karima bureau financement a coup sûr reviendrai casto achats futurs,positif,0,personnel
15977,Creteil,nest habitude laisser commentaire là coup tellement heureux mempresse partager expérience façon félicite hamed petite client venue castorama créteil dressing retrouve train faire conception cuisine la quelle jai odorer passage caisse terrible vip hamed finir a accompagné jusquà porte magasin vraiment merci hamed tous service rendus dire plus a part recommande a toute personnes veulent acheter cuisine déçu,positif,1,large choix
