,City,Content_clean,comp_score,topic,topic label
15787,St Marcel Les Valence,trouver vendeur relève parcours combattant cest dommage rayon propres bien achalandé,negatif,1,rayonnage
15789,Haubourdin,dieu personnel débordé avoir quelquun rayon cuisine jai attendu moins 25 minute sans exagération ensuite avoir téléphone afin massurer commande bien arrivé javoue avoir renoncé après 3 appels infructueux chaquun 10 minute dattente lenvoie dun texto prévenir larrivée commande refus,negatif,0,stock
15794,Dardilly,service retrait marchandise dun autre âge commande coupe faite mm place cm rupture pagaille 1 heure dattente chantier arrêté aucun geste commercial vive gsb,negatif,0,stock
15805,Viriat,mal manque beaucoup choses faute problem fournisseur,negatif,2,personnel
15813,Roissy En France,peu agacé car balancé endroit autre avoir simple info croisé monsieur mohan très sympathique a réglé question coup fil merci professionnalisme,negatif,0,stock
15845,Lattes,rendue magasin acheter gazon synthétique besoin dun conseil dirige vers vendeur dernier répond tout rayon nai quà regarder quel lintérêt davoir personnes censées conseiller si elles daignent déplacer très mécontente,negatif,1,rayonnage
15852,Merignac,fuyez magasin beau cest seule chose intéressante personnel désagréable patienter 20 min faire rire nez encore 30min faire carte finir partir car personnes trop occupées rire leurs collègues caisse alors quil ny a seul client honteux fuyez,negatif,2,personnel
15860,Vitrolles,jamais vu gen aussi incompétent demande 3 personnes magasin peut trouver rayon trouve clous pointe sait jamais 3 personnes 2 savent sait dernier carement dit rayon gros débrouille air méprisant plus quel monde vie a milliers personnes travaille laisse chance gen comme ça donne travaille hontepersonnes vérifie acquie culture matière matériaux castorama réveillez plus jamais verrez,negatif,0,stock
15870,Henin Beaumont,malgré plusieurs essais jours heures différents personne répond téléphone bout 7min dattente raccroche précisant tous conseillers occupés cest pourtant lon voit place habitant 45min route vais tout déplacer savoir si commande arrivé mentendre dire non dautre magasins casto leroy merlin répond 2min honte dernière fois vais magasin,negatif,0,stock
15908,Roissy En France,très déçue car navons trouvé quon voulait plupart rayon travaux,negatif,2,personnel
15920,Henin Beaumont,magasin éviter plus tout qualité quavant jai acheté porte lune delle pleine coup voir photo déçu magasin,negatif,0,stock
15929,Bron,service après vente catastrophique,negatif,0,stock
15931,Nîmes,vendeur salle bain incompétent responsable mauvaise foi a vendu produit demandé donc impossible monter veut léchanger castorama malhonnêtes fini amis famille,negatif,0,stock
15938,Viriat,gros manque vendeurs où cachent moyenne chaque fois faut chercher minimum 15 minute cest intolérable magasin dune telle surface,negatif,0,stock
15944,Lormont,nul personnel fainéant fuyant clientèle éviter entre 12h 14h cest lheure sieste,negatif,2,personnel
15961,Fresnes,plus grand castorama créteil sy perd plus obligé faire deux fois tour avant trouver rayon personnel peu présent,negatif,2,personnel
15970,Kingersheim,trouve presque tout quand ça manquechaînes polyéthylène rouge blanc trouve personnel nest très pressé voir sils recevront rapidement renseignements vagues coup jai commandé internet site proposait produit reçu 4jours après beaucoup produits mal renseignés prix nest indiqué info fausses jy vais parce cest seul magasin proche chez puis comme frontière fermée jsuis bien obligé sinon jaurais cherché allemagne,negatif,2,personnel
15972,La Garde,bonjour expérience très désagréable magasin hier 07072021 rayon boites plastique souhaitais acheter boites plastique rangement site internet indiquait 24 article disponibles garde trouvant rayon demande poliment gentiment responsable rayon montrant photo site dernier maffirme connaître larticle surtout refuse daller chercher stock car 15 min avant fermeture magasin nai quà revenir demain info jhabite toulon ouest larticle lot 4 boîtes rangement combi box 13l référence produit 8009404238714 produit certainement très rare cest tout simplement refus vente 1 étoile car nest possible mettre 0,negatif,0,stock
15973,La Garde,honteux tout pro castorama honore commandes temp heure cela fait 3 mois attente produit balade racontant stupidites si voulez rentrer ebn contact directeur bien non peut cache car droit donner mail nom car esperiez eventuellment aide non alors oubliez si souci,negatif,0,stock
15978,Cormeilles En Parisis,jai passé commande jai déjà payée devait arriver a 10 jours aucune nouvelle quand appelle savoir plus reste attente indéfiniment personne prend peine répondre client,negatif,0,stock
15979,St Martin D'Heres,jai rapporte néon 10 euro sans emballageil corresponder tout voulais bout 3 joursla caissière a laccueilaimable comme porte prison refuser reprendreune vraie teigne vicieuse heureusement après intervention responsableun homme tout a fait sympathique très professionnel compris souci régler derechef problème grâce cet personne confiance cet établissement renouveler dautant plus quand allant chercher miroir tomber vendeur très compétant professionnel officie depuis plusieurs années merite monter grade contrairement certaine,negatif,0,stock
15986,Nantes,a quoi sert drive si aucun produit peutêtre acheté ligne revêtement sol a coupe type lino systématiquement mentionné indisponible retrait drive magasin,negatif,0,stock
15988,Jouy Aux Arches,car ennuyant,negatif,0,stock
16001,Dardilly,rien dexceptionnel castorama comme autres contre niveau propreté derrière caisses cest vraiment limite,negatif,0,stock
16028,Aix En Provence,accueil limite,negatif,0,stock
16031,Marseille,magasin triste,negatif,2,personnel
16033,Paris 18,vraiment terrible beaucoup fouilli rend difficile trouver lon cherche,negatif,1,rayonnage
16036,Cormeilles En Parisis,2 ème fois doi récupérer produits censés être rayon zone retrait vendeurs suivent normalement niveau rayon si client rend compte quelle ny vendeurs proposent chercher larticle non faire travailler client sétonne perdre emplois france,negatif,0,stock
16041,Lormont,alors là cest top commande drive 632 disponible 2 heures 20 minute après règlement commande annulée remboursé sou 14 jours maximum impossible davoir magasin téléphone impossible faire réclamation auprès service client impossible nest castorama,negatif,0,stock
16044,Chambourcy,nulle,negatif,0,stock
16048,Creteil,lenseigne bord faillite difficultés dapprovisionnement certains produits,negatif,2,personnel
16051,Villabè,demande a vendeur rayon poele a granule répond voyez collegue ba jvais voir collègue dirige rayon autre vendeur dit quil faut bulletin vente panneau poele renvoi autre vendeur meme renvoie autre vendeur occupée bien patiente dit allez a lautre rayon peuvent faire renvoi a autre vendeur encore 30 min perte temp qualite service a revoir,negatif,1,rayonnage
16066,Bourgoin Jallieu,accueil désagréable savent renseigner,negatif,2,personnel
16091,St Nazaire,explication conseillé moins réduites produit sanitaire manque connaissance avare échanges client bref débrouillez,negatif,0,stock
16105,Chambery,super bien super dommage jai dû attendre trois quart dheure être servi lextérieur mets pro quand,negatif,2,personnel
16109,Antibes,cela fait 3 an vais regulierement toujours problèmes6 approvisionnement route sorte cest fatiguant décidé aller desormais ailleurs gaté antibes coté magasins bricolage,negatif,0,stock
16117,St Jacques De La Lande,revient toujours défaut chez castorama,negatif,0,stock
16132,La Seyne Sur Mer,trouve veut seul bémol trouver personne renseignement parcours combattant,negatif,1,rayonnage
16134,Creteil,vendeurs très peu disponibles quasi impossible trouver final peu connaisseurs rayon ailleurs testeurs disponibles foison peintures vendent plus plus quà limite lhonnêteté dommage car choix autres rayon correct,negatif,2,personnel
16151,Les Ulis,toujours très déçue castorama ulis 2ème commande 220921 date indicative livraison partir 021021 moment nai aucune nouvelle donné quil impossible davoir accès téléphone allez peutêtre bouger peu dire si jai chance recevoir cette commande avant fin lannée cours,negatif,0,stock
16190,Anglet,vendeurs meubles salle bain devraient relire avant vendre produit partir formation mieux connaître produits marque membre famille a acheté meuble composé deux éléments ba jai pris 2 jours congés démonter ancien meuble installer nouveau jaurais dû vérifier contenu carton avant tout démonter meuble joint silicone découpé ancienne vasque retirée effet vendeur a vendu composition nallait fallait meuble principal complément poser droite sauf vendeur a vendu complément poser gauche sagissant gamme vague gauche droite spécifiques aussitôt aller magasin remplacer petit meuble ny a plus stock magasin faut attendre 3 semaines alors javais démonté lancien meuble apparemment problème connu car jai faire vendeur a parfaitement compris lerreur vente collègue a beaucoup mal comprendre problématique jaurais dû avoir flair nhabitant bab javais aussi demandé personne famille dacheter deux vannes 1217 pose arrivées deau lavabo couper leau tout logement non seulement expliqué quelle mal trouver vendeur rayon plomberie vendeuse a fait prendre vannes mâlemâle sûre delle alors quil fallait mâlefemelle crois conseils plus rayon jirai chercher,negatif,0,stock
16193,Villemomble,nul impossible joindre téléphone chat grave a proximité a leroy merlin répond,negatif,0,stock
16212,Quimper,bonjour gros problème gestion stock site indiqué 84 lot disponibles arrivant 1 lot disponible reste réservé client voilà discours,negatif,0,stock
16221,Vandoeuvre Les Nancy,trouvé produits filtres adoucissant deau beaucoup plus cher chez leroy merlin,negatif,2,personnel
16235,Vélizy Villacoublay,a fuir personnel aimable jai acheté perceuse suite conseil cette dernière convenait moment remboursement limite dérange psj venu faire rembourser après 30 min dattente conseillé vendu vient voir disant non rembourse psk lavez ouvert utilisé bah oui lai acheté essayé lutiliser convient depuis quand a droit faire rembourser produit acheté veille sachant dépense bcp chez castorama conclusion air hautain quil dis quon va v faire geste commercial avoir mdr geste commercial conclusion plus jamais castorama conseil acceuil client revoir,negatif,0,stock
16262,Nîmes,grand vide renseigner malgré présence personnel ici là très déçu,negatif,2,personnel
16325,Melun,magasin restreint choix limité magasin peu ancien nécessite rafraîchissement produits tendances,negatif,2,personnel
16341,L'Union,parfait cest premier mot dune longue liste qualité vient lesprit quand pense léquipe jardin castorama a lécoute su conseiller merveille décorer jardin ressemble maintenant magazine foncez déçus,negatif,0,stock
