,City,Content_clean,comp_score,topic,topic label
11499,Haubourdin,côté magasin bricolagedéco rien dire trouve tout dautant concurrence nest présente secteur personnellement jai voulu tenter lexpérience cuisine là cest cata coup privilégier magasin suédois coin sans hésiter commande effectuée avril 1e devi a demandé être affiné après passage poseur vendeurs navaient tout pris compte chacun partie 2e devi donc sauf lon découvrira moment livraison modification nont validées donc bonne 10aine dallerretours tout rectifier opte haut gamme finition comme plan travail résultat délai pose prévu août cuisine finalisée quen octobre car plan travail a coupé trop court découvre ensuite moment remettre vaisselle place placard tiroirs moins profonds moins large rapport concurrence 12 meubles tout ça fait sacrée perte place final continue four initialement prévu non demandé mi doffice voir ça fait plan na porte froide 2 enfants ba âge impossible rechangement moriente beko fuyez cette marque sav pire connaisse défaut signalé lendemain lachat fallu moins dune 20aine dappels 4 passage techniciens être entendu obtenir simple avoir bout 4 mois procédures 3 semaines sans four pleine période fêtes fin dannée final castorama reprend laffaire là recalvaire nont jamais entendu parler lavoir euxmêmes narrivent contacter beko jour où mannonce cest bon personne comprend retrouvent plus commande narrivent méditer lavoir répond devrais déjà mestimer heureux pcq personnel a dautres choses faire 31 décembre pcq devais être là plaisir certainement bref vrai parcours combattant javoue quand chef rayon ch a tout fait rectifier choses chacune venue ça reste tout expérience tenter moins dêtre extrêmement patient davoir zenitude toute épreuve dommage,tres positif,0,choix
11501,Chambray Les Tours,super accueil magasin castorama dimanche soir avant fermeture ça fait plaisir agent lentrée accueillent chaleureux bonjour chœur vendeurs magasin aimables très serviables opérateur ali très agréable a pris temp renseigner expliquer fonctionnement drive sais encore si produits achetés qualité tout ca service,tres positif,0,choix
11503,Les-Clayes-Sous-Bois,premier passage certainement dernier vendeur introuvable produits mal range 3 caisses ouvertes magasin rempli caisse automatique incohérence presentation produits,tres positif,0,choix
11514,Dardilly,mal choix certains rayon méritent bon coup rangement plomberie service pose très bien si 45 mois devant final reste plus cher passer artisan directement prendra moins temp passage,tres positif,0,choix
11515,Orvault,magasin propre rangé certains tarifs élevés cest aussi prix conseils laccueil,tres positif,0,choix
11516,Terville,trouve tout presque bon rapport qualité prix,tres positif,1,personnel
11517,Bèziers,lieu idéal bricolage ouvert dimanche matin béziers,tres positif,0,choix
11525,Kingersheim,3 étoiles cela correspond 5 étoiles certaines caissières sympathique aimables 1 étoile certaines devraient changer métier,tres positif,0,choix
11529,Brest,bonjour conseillère vente rayon aménagement extérieurs très agréable bons conseils transmis réponses répondent question céline a su transmettre information nécessaire mener bien projet merci nouveau,tres positif,2,félicitation
11533,Paris 15,excellents produits personnel,tres positif,0,choix
11535,Lescar,bon rapport qualité prix,tres positif,1,personnel
11541,Chambray Les Tours,lorsque consultez stock magasin fiez quil noté puisque cest commandes client reçues entrent stock venus cuisine base caisson rayon cuisine sent léquipe désintéressée refile client aucun meuble disponible sans passer commande sou 3 semaines foncez chez brico dépôt mêmes prix disponibilité produits renseignements sourires,tres positif,0,choix
11542,Le Mans,grande surface bricolage bien décorée bien achalandée service professionnels compétents service drive très très bien service rapide bien organisé tellement pratique personnel aimable souriant super organisation,tres positif,0,choix
11543,Antibes,adore magasin vendeurs caisses tout personnelles travail tous gentil trouve tout veut franchement merci a toutes personnelles,tres positif,0,choix
11555,Gonfreville L'Orcher,merci julie enthousiasme bonne humeur crée réel dynamisme magasin manquait personnel agréable lécoute,tres positif,0,choix
11559,Olivet,tres satisfaite magasin bricolage situé olivet source 45 particulier vendeur prénomme daniel comptoir menuiseries porte fenêtre débloqué situation complexe vendeur très professionnel efficace merci monsieur,tres positif,0,choix
11562,Creteil,énorme merci hélène rayon déco merci conseils accompagnement efficacité employée accueillante souriante très bonne relation client recommande,tres positif,2,félicitation
11563,Dunkerque,très bon conseil bon acceuil,tres positif,1,personnel
11564,Pierrelaye,super castorama bon conseiller bon produits,tres positif,1,personnel
11569,Kingersheim,top mention special siegeied qualité conseils enthousiasme jocelin a su immédiatement trouver solution problème reviendrais,tres positif,2,félicitation
11571,St Clement De Riviere,laissé depuis janvier 5 000 euro magasin matin voulais simplement acheter manche universel verve vendeur rayon a dit très tranquillement marque abandonnée donc rien faire quand demandé ca outils acheté e décembre fais quoi manche réponse absolue ben fallait acheter manche avant caissières dû renseigner bravo coup heureusement commande ni dressing ni terrasses bois irai chez commerçant digne nom,tres positif,0,choix
11584,Marseille,top recommande vendeur lucien rayon salle bain top lécoute très bon conseille merci encore,tres positif,1,personnel
11585,Lattes,film survitrage marque diall affiché a 247 lorsque présente a caisse réclame 1480 conteste prix prés caissiere explique paquet contient 6m carré trouve cette façon affiché prix lamentable autant plus peu détaillée produit mètre,tres positif,0,choix
11589,Bondues,magasin bien achalandé produits exposés inspirant variés facilité circulation plaisante équipes disponibles compétentes choix niveau chauffage impressionnant recommande,tres positif,0,choix
11592,Lattes,beau magasin vendeur gentil lécoute aider retrouver magasin,tres positif,0,choix
11594,Henin Beaumont,mise a part 1 2 personnes travaillant magasin tres agreable mettra compte mauvais jour magasin accueillant beaucoup choix trouve certains prix peu abusé bon sinon tres bien,tres positif,0,choix
11600,La Garde,visite dimanche 2 janvier acheter peinture meuble bois javoueje douée tombée vendeuse élodie jen ravie sympa professionnelle très bons conseils cest rare ça donne envie revenir toute confiance merci élodie,tres positif,2,félicitation
11603,Portet Sur Garonne,trop cher a mieux ailleurs,tres positif,0,choix
11604,Aytre,choix prix correct personnel assez disponible attention retours aussi faciles a faire chez principal concurrent,tres positif,0,choix
11606,Chambery,grand magasin beaucoup choix délais commande non respecté produits bonnes qualité,tres positif,0,choix
11608,Besancon,attention prix affiché différent caisse,tres positif,0,choix
11617,Villenave D'Ornon,personnel attentif souriant agréable magasin donne envie flâner anges sûr reviendra époux ravi savais plus où donner tête,tres positif,0,choix
11618,Dunkerque,venu projet carrelage parquet très très bien accueillis conseillers coralie julien grand merci leurs professionnalisme leurs gentillesse ça fait vraiment plaisir,tres positif,0,choix
11620,St Jacques De La Lande,javais course rapides faire assuré ambiance super bravo bonne année,tres positif,0,choix
11623,Quimper,équipe top christophe responsables carrelage efficace rapide agréable,tres positif,0,choix
11637,Antibes,très bon contact efficacité rapidité réponse merci jocelyne a,tres positif,1,personnel
11641,Henin Beaumont,pourquoi suisje entré grand magasin où conseillers difficiles dénicher vendredi 7 janvier surprise situait niveau passage caisse 2 caisses ouvertes couple derrière parlait haut poussait puis pose article attendant lhôtesse termine client précédent entends va pousser trucs remarque part période particulière nécessitant distanciation tattends parking sadressant également lagent sécurité chef vais régler compte quand mépris proportionnel carré vulgarité vaten pousse félicitation lhôtesse a su rester neutre envenimer échange stérile na hésité donner nom directeur nai retenu trop occupé personnages sortis dun roman v hugo evidemment nest castorama dexpliquer règles civilité ceci dit vrai comme fait remarquer marquage sol ça plus ça plus ça pousse contacter siège nord,tres positif,0,choix
11644,Rillieux La Pape,prix bons préféré celui vancia st priest vendeur disponible sympa,tres positif,2,félicitation
11651,Antibes,comme dhabitude service irréprochable conseils qualité remercie jocelyne a fait très bien travail christophe excellent responsable,tres positif,2,félicitation
11655,Nîmes,arrivé 6h livraison personne dit tenvoie quelquun 1h après tjrs personne amis routiers bon courage,tres positif,1,personnel
11661,L'Union,venus jeudi 6 janvier 19h demandé renseignements acheter quil faut retapisser toile vendeuse a bons conseils ensuite allés rayon salle bain vendeuse a très bons conseils aussi très agréable a proposé faire faire carte fidélité avoir 5 remise achats plus 400 cétait intéressant grand monde puisque cétait presque fermeture pourtant a vendeurs cest mieux venir samedi stand créer carte là encore personne agréable merci,tres positif,2,félicitation
11662,Agen,très bon accueil rayon meubles rangements lundi promotion porte placard annoncées préalablement lemployée prix intéressants,tres positif,1,personnel
11668,Bondues,très bons conseils vendeur top bravo dimitri jc leurs idées conseils,tres positif,2,félicitation
11671,Thillois,félicitations vendeur rayon jardinage professionnalisme amabilité a pris temp consulter internet renseigner choisir produit convenait merci,tres positif,0,choix
11672,Dardilly,magasin super agréable très bonne accueil beaucoup darticles bonne ambiance bravo merci,tres positif,0,choix
11686,Marseille,rayon bien rangé surtout partout a prix produits bravo tt léquipe,tres positif,0,choix
11690,Merignac,lieu compliqué daccès tout près rocade bordelaise personnel sympathique courtois sauf rouquine caisse niveau 0 réceptions marchandises sourires blablabla tout rien collègue prime alors quelle a caisse machine carte bancaire lance jolie réflexion genre tous ca produit faudra payer ah bon croyais cétait gratuit comme disait louis funès quelle andou reviendrai deconseillerai entourage dy aller,tres positif,0,choix
11696,Creteil,large parking vendeurs vendeuses compétents professionnels magasin propre,tres positif,0,choix
11702,Lille,étudiante recherche bonnes affaire nai beaucoup temp voiture car jhabite centre ville jai budget limité délires déco dimanche castorama fait malheureusement javais oublié quun tel emplacement prix payer faire vider poches bien quun accueil chaleureux employés très arrangeants sélection produits vise malheureusement tout monde cest allant lapplication castorama jai fait mauvaise découverte car choix nombreux article premier prix proposés magasin aucun testeur peinture attention pouvons créer peinture personnalisée lol enduits rebouchage plus élevésles rouleau peinture sontils destinés être encadrés lapplication cest 180 contre 10 magasin bref trop déçue cette stratégie car solférino massena gambetta wazemmes regorgent détudiants recherche bon plan sinon magasin sympa dépanne ca dimprévu,tres positif,0,choix
